Län,Län_namn,Kommun,Kommun_namn,Ålder,Befolkning,Antal minst 1 dos,Antal färdigvaccinerade,Andel minst 1 dos,Andel färdigvaccinerade
13,Halland,1315,Hylte,60-69,1286,646,122,"0,502333","0,094868"
13,Halland,1315,Hylte,70-79,1078,928,277,"0,860853","0,256957"
13,Halland,1315,Hylte,80-89,554,524,485,"0,945848","0,875451"
13,Halland,1315,Hylte,90 eller äldre,143,128,117,"0,895105","0,818182"
13,Halland,1380,Halmstad,18-29,16250,841,235,"0,051754","0,014462"
13,Halland,1380,Halmstad,30-39,13683,1021,256,"0,074618","0,018709"
13,Halland,1380,Halmstad,40-49,12262,1126,342,"0,091828","0,027891"
13,Halland,1380,Halmstad,50-59,12781,1456,542,"0,113919","0,042407"
13,Halland,1380,Halmstad,60-69,10924,6142,548,"0,562248","0,050165"
13,Halland,1380,Halmstad,70-79,10177,9071,1428,"0,891324","0,140316"
13,Halland,1380,Halmstad,80-89,4823,4436,3678,"0,919759","0,762596"
13,Halland,1380,Halmstad,90 eller äldre,1111,1004,875,"0,903690","0,787579"
13,Halland,1381,Laholm,18-29,3031,165,71,"0,054437","0,023425"
13,Halland,1381,Laholm,30-39,2912,238,97,"0,081731","0,033310"
13,Halland,1381,Laholm,40-49,3029,283,117,"0,093430","0,038627"
13,Halland,1381,Laholm,50-59,3389,432,219,"0,127471","0,064621"
13,Halland,1381,Laholm,60-69,3455,2058,161,"0,595658","0,046599"
13,Halland,1381,Laholm,70-79,3186,2871,348,"0,901130","0,109228"
13,Halland,1381,Laholm,80-89,1323,1227,975,"0,927438","0,736961"
13,Halland,1381,Laholm,90 eller äldre,321,285,254,"0,887850","0,791277"
13,Halland,1382,Falkenberg,18-29,6030,272,91,"0,045108","0,015091"
13,Halland,1382,Falkenberg,30-39,5456,331,124,"0,060667","0,022727"
13,Halland,1382,Falkenberg,40-49,5241,395,158,"0,075367","0,030147"
13,Halland,1382,Falkenberg,50-59,5840,564,272,"0,096575","0,046575"
13,Halland,1382,Falkenberg,60-69,5682,2792,307,"0,491376","0,054030"
13,Halland,1382,Falkenberg,70-79,5281,4636,911,"0,877864","0,172505"
13,Halland,1382,Falkenberg,80-89,2438,2302,2020,"0,944217","0,828548"
13,Halland,1382,Falkenberg,90 eller äldre,582,540,509,"0,927835","0,874570"
13,Halland,1383,Varberg,18-29,8067,556,170,"0,068923","0,021074"
13,Halland,1383,Varberg,30-39,7975,711,183,"0,089154","0,022947"
13,Halland,1383,Varberg,40-49,7799,826,252,"0,105911","0,032312"
13,Halland,1383,Varberg,50-59,8277,1107,423,"0,133744","0,051105"
13,Halland,1383,Varberg,60-69,8051,4494,477,"0,558192","0,059247"
13,Halland,1383,Varberg,70-79,7605,6798,824,"0,893886","0,108350"
13,Halland,1383,Varberg,80-89,3212,3005,2330,"0,935554","0,725405"
13,Halland,1383,Varberg,90 eller äldre,772,712,629,"0,922280","0,814767"
13,Halland,1384,Kungsbacka,18-29,9852,597,231,"0,060597","0,023447"
13,Halland,1384,Kungsbacka,30-39,9162,588,250,"0,064178","0,027287"
13,Halland,1384,Kungsbacka,40-49,11985,835,360,"0,069670","0,030038"
13,Halland,1384,Kungsbacka,50-59,12074,1154,528,"0,095577","0,043730"
13,Halland,1384,Kungsbacka,60-69,8536,4323,515,"0,506443","0,060333"
13,Halland,1384,Kungsbacka,70-79,8397,7463,1513,"0,888770","0,180183"
13,Halland,1384,Kungsbacka,80-89,3771,3559,2951,"0,943781","0,782551"
13,Halland,1384,Kungsbacka,90 eller äldre,765,705,633,"0,921569","0,827451"
14,Västra Götaland,1401,Härryda,18-29,4097,125,69,"0,030510","0,016842"
14,Västra Götaland,1401,Härryda,30-39,4590,209,110,"0,045534","0,023965"
14,Västra Götaland,1401,Härryda,40-49,6015,295,144,"0,049044","0,023940"
14,Västra Götaland,1401,Härryda,50-59,5338,336,160,"0,062945","0,029974"
14,Västra Götaland,1401,Härryda,60-69,3531,1059,170,"0,299915","0,048145"
14,Västra Götaland,1401,Härryda,70-79,3062,2568,413,"0,838668","0,134879"
14,Västra Götaland,1401,Härryda,80-89,1328,1243,873,"0,935994","0,657380"
14,Västra Götaland,1401,Härryda,90 eller äldre,258,243,217,"0,941860","0,841085"
14,Västra Götaland,1402,Partille,18-29,5086,131,70,"0,025757","0,013763"
14,Västra Götaland,1402,Partille,30-39,5394,232,119,"0,043011","0,022062"
14,Västra Götaland,1402,Partille,40-49,5631,307,138,"0,054520","0,024507"
14,Västra Götaland,1402,Partille,50-59,5103,338,159,"0,066236","0,031158"
14,Västra Götaland,1402,Partille,60-69,3796,1213,159,"0,319547","0,041886"
14,Västra Götaland,1402,Partille,70-79,3085,2495,371,"0,808752","0,120259"
14,Västra Götaland,1402,Partille,80-89,1477,1329,866,"0,899797","0,586324"
14,Västra Götaland,1402,Partille,90 eller äldre,362,333,306,"0,919890","0,845304"
14,Västra Götaland,1407,Öckerö,18-29,1468,40,14,"0,027248","0,009537"
14,Västra Götaland,1407,Öckerö,30-39,1167,42,18,"0,035990","0,015424"
14,Västra Götaland,1407,Öckerö,40-49,1554,80,39,"0,051480","0,025097"
14,Västra Götaland,1407,Öckerö,50-59,1930,147,71,"0,076166","0,036788"
14,Västra Götaland,1407,Öckerö,60-69,1707,826,137,"0,483890","0,080258"
14,Västra Götaland,1407,Öckerö,70-79,1665,1513,426,"0,908709","0,255856"
14,Västra Götaland,1407,Öckerö,80-89,671,643,564,"0,958271","0,840537"
14,Västra Götaland,1407,Öckerö,90 eller äldre,134,124,112,"0,925373","0,835821"
14,Västra Götaland,1415,Stenungsund,18-29,3440,98,35,"0,028488","0,010174"
14,Västra Götaland,1415,Stenungsund,30-39,3180,121,43,"0,038050","0,013522"
14,Västra Götaland,1415,Stenungsund,40-49,3646,176,78,"0,048272","0,021393"
14,Västra Götaland,1415,Stenungsund,50-59,3700,231,101,"0,062432","0,027297"
14,Västra Götaland,1415,Stenungsund,60-69,2795,938,94,"0,335599","0,033631"
14,Västra Götaland,1415,Stenungsund,70-79,2632,2048,136,"0,778116","0,051672"
14,Västra Götaland,1415,Stenungsund,80-89,1256,1103,428,"0,878185","0,340764"
14,Västra Götaland,1415,Stenungsund,90 eller äldre,200,168,84,"0,840000","0,420000"
14,Västra Götaland,1419,Tjörn,18-29,1652,40,13,"0,024213","0,007869"
14,Västra Götaland,1419,Tjörn,30-39,1703,75,32,"0,044040","0,018790"
14,Västra Götaland,1419,Tjörn,40-49,1782,97,45,"0,054433","0,025253"
14,Västra Götaland,1419,Tjörn,50-59,2190,161,52,"0,073516","0,023744"
14,Västra Götaland,1419,Tjörn,60-69,2371,1225,97,"0,516660","0,040911"
14,Västra Götaland,1419,Tjörn,70-79,2225,2018,199,"0,906966","0,089438"
14,Västra Götaland,1419,Tjörn,80-89,885,831,481,"0,938983","0,543503"
14,Västra Götaland,1419,Tjörn,90 eller äldre,183,156,143,"0,852459","0,781421"
14,Västra Götaland,1421,Orust,18-29,1639,122,23,"0,074436","0,014033"
14,Västra Götaland,1421,Orust,30-39,1399,116,23,"0,082916","0,016440"
14,Västra Götaland,1421,Orust,40-49,1717,188,41,"0,109493","0,023879"
14,Västra Götaland,1421,Orust,50-59,2144,263,53,"0,122668","0,024720"
14,Västra Götaland,1421,Orust,60-69,2357,1165,64,"0,494272","0,027153"
14,Västra Götaland,1421,Orust,70-79,2308,1903,101,"0,824523","0,043761"
14,Västra Götaland,1421,Orust,80-89,934,877,278,"0,938972","0,297645"
14,Västra Götaland,1421,Orust,90 eller äldre,186,170,85,"0,913978","0,456989"
14,Västra Götaland,1427,Sotenäs,18-29,938,29,10,"0,030917","0,010661"
14,Västra Götaland,1427,Sotenäs,30-39,840,30,22,"0,035714","0,026190"
14,Västra Götaland,1427,Sotenäs,40-49,982,42,24,"0,042770","0,024440"
14,Västra Götaland,1427,Sotenäs,50-59,1272,94,52,"0,073899","0,040881"
14,Västra Götaland,1427,Sotenäs,60-69,1530,761,88,"0,497386","0,057516"
14,Västra Götaland,1427,Sotenäs,70-79,1529,1415,118,"0,925441","0,077175"
14,Västra Götaland,1427,Sotenäs,80-89,549,522,356,"0,950820","0,648452"
14,Västra Götaland,1427,Sotenäs,90 eller äldre,152,143,140,"0,940789","0,921053"
14,Västra Götaland,1430,Munkedal,18-29,1309,105,76,"0,080214","0,058060"
14,Västra Götaland,1430,Munkedal,30-39,1263,128,103,"0,101346","0,081552"
14,Västra Götaland,1430,Munkedal,40-49,1171,143,99,"0,122118","0,084543"
14,Västra Götaland,1430,Munkedal,50-59,1366,207,150,"0,151537","0,109810"
14,Västra Götaland,1430,Munkedal,60-69,1292,582,121,"0,450464","0,093653"
14,Västra Götaland,1430,Munkedal,70-79,1272,1103,166,"0,867138","0,130503"
14,Västra Götaland,1430,Munkedal,80-89,589,548,422,"0,930390","0,716469"
14,Västra Götaland,1430,Munkedal,90 eller äldre,130,117,106,"0,900000","0,815385"
14,Västra Götaland,1435,Tanum,18-29,1414,120,88,"0,084866","0,062235"
14,Västra Götaland,1435,Tanum,30-39,1380,127,100,"0,092029","0,072464"
14,Västra Götaland,1435,Tanum,40-49,1434,161,135,"0,112273","0,094142"
14,Västra Götaland,1435,Tanum,50-59,1653,259,203,"0,156685","0,122807"
14,Västra Götaland,1435,Tanum,60-69,1912,941,129,"0,492155","0,067469"
14,Västra Götaland,1435,Tanum,70-79,1853,1606,154,"0,866703","0,083108"
14,Västra Götaland,1435,Tanum,80-89,724,681,373,"0,940608","0,515193"
14,Västra Götaland,1435,Tanum,90 eller äldre,176,166,142,"0,943182","0,806818"
14,Västra Götaland,1438,Dals-Ed,18-29,598,53,7,"0,088629","0,011706"
14,Västra Götaland,1438,Dals-Ed,30-39,521,51,21,"0,097889","0,040307"
14,Västra Götaland,1438,Dals-Ed,40-49,528,49,13,"0,092803","0,024621"
14,Västra Götaland,1438,Dals-Ed,50-59,599,77,16,"0,128548","0,026711"
14,Västra Götaland,1438,Dals-Ed,60-69,576,367,34,"0,637153","0,059028"
14,Västra Götaland,1438,Dals-Ed,70-79,651,606,168,"0,930876","0,258065"
14,Västra Götaland,1438,Dals-Ed,80-89,328,311,225,"0,948171","0,685976"
14,Västra Götaland,1438,Dals-Ed,90 eller äldre,51,46,42,"0,901961","0,823529"
14,Västra Götaland,1439,Färgelanda,18-29,834,58,40,"0,069544","0,047962"
14,Västra Götaland,1439,Färgelanda,30-39,707,57,39,"0,080622","0,055163"
14,Västra Götaland,1439,Färgelanda,40-49,731,85,52,"0,116279","0,071135"
14,Västra Götaland,1439,Färgelanda,50-59,917,144,89,"0,157034","0,097056"
14,Västra Götaland,1439,Färgelanda,60-69,898,548,67,"0,610245","0,074610"
14,Västra Götaland,1439,Färgelanda,70-79,811,715,86,"0,881628","0,106042"
14,Västra Götaland,1439,Färgelanda,80-89,356,338,234,"0,949438","0,657303"
14,Västra Götaland,1439,Färgelanda,90 eller äldre,74,67,62,"0,905405","0,837838"
14,Västra Götaland,1440,Ale,18-29,4242,97,47,"0,022867","0,011080"
14,Västra Götaland,1440,Ale,30-39,4424,174,86,"0,039331","0,019439"
14,Västra Götaland,1440,Ale,40-49,4502,218,109,"0,048423","0,024211"
14,Västra Götaland,1440,Ale,50-59,3984,228,109,"0,057229","0,027359"
14,Västra Götaland,1440,Ale,60-69,2789,790,105,"0,283256","0,037648"
14,Västra Götaland,1440,Ale,70-79,2851,1954,204,"0,685374","0,071554"
14,Västra Götaland,1440,Ale,80-89,1143,976,499,"0,853893","0,436570"
14,Västra Götaland,1440,Ale,90 eller äldre,192,173,133,"0,901042","0,692708"
14,Västra Götaland,1441,Lerum,18-29,4636,126,78,"0,027179","0,016825"
14,Västra Götaland,1441,Lerum,30-39,5361,216,110,"0,040291","0,020519"
14,Västra Götaland,1441,Lerum,40-49,6383,278,124,"0,043553","0,019427"
14,Västra Götaland,1441,Lerum,50-59,5701,334,136,"0,058586","0,023855"
14,Västra Götaland,1441,Lerum,60-69,3836,1412,142,"0,368092","0,037018"
14,Västra Götaland,1441,Lerum,70-79,3744,3051,227,"0,814904","0,060630"
14,Västra Götaland,1441,Lerum,80-89,1729,1446,712,"0,836322","0,411799"
14,Västra Götaland,1441,Lerum,90 eller äldre,317,295,249,"0,930599","0,785489"
14,Västra Götaland,1442,Vårgårda,18-29,1566,95,26,"0,060664","0,016603"
14,Västra Götaland,1442,Vårgårda,30-39,1462,112,25,"0,076607","0,017100"
14,Västra Götaland,1442,Vårgårda,40-49,1466,127,44,"0,086630","0,030014"
14,Västra Götaland,1442,Vårgårda,50-59,1536,173,49,"0,112630","0,031901"
14,Västra Götaland,1442,Vårgårda,60-69,1380,478,52,"0,346377","0,037681"
14,Västra Götaland,1442,Vårgårda,70-79,1228,1010,107,"0,822476","0,087134"
14,Västra Götaland,1442,Vårgårda,80-89,504,453,278,"0,898810","0,551587"
14,Västra Götaland,1442,Vårgårda,90 eller äldre,100,90,81,"0,900000","0,810000"
14,Västra Götaland,1443,Bollebygd,18-29,1063,51,25,"0,047977","0,023518"
14,Västra Götaland,1443,Bollebygd,30-39,1162,67,24,"0,057659","0,020654"
14,Västra Götaland,1443,Bollebygd,40-49,1290,89,37,"0,068992","0,028682"
14,Västra Götaland,1443,Bollebygd,50-59,1267,114,63,"0,089976","0,049724"
14,Västra Götaland,1443,Bollebygd,60-69,1054,563,49,"0,534156","0,046490"
14,Västra Götaland,1443,Bollebygd,70-79,990,860,72,"0,868687","0,072727"
14,Västra Götaland,1443,Bollebygd,80-89,390,359,217,"0,920513","0,556410"
14,Västra Götaland,1443,Bollebygd,90 eller äldre,83,69,66,"0,831325","0,795181"
14,Västra Götaland,1444,Grästorp,18-29,677,74,51,"0,109306","0,075332"
14,Västra Götaland,1444,Grästorp,30-39,581,87,54,"0,149742","0,092943"
14,Västra Götaland,1444,Grästorp,40-49,678,88,59,"0,129794","0,087021"
14,Västra Götaland,1444,Grästorp,50-59,815,132,79,"0,161963","0,096933"
14,Västra Götaland,1444,Grästorp,60-69,777,457,73,"0,588160","0,093951"
14,Västra Götaland,1444,Grästorp,70-79,682,603,68,"0,884164","0,099707"
14,Västra Götaland,1444,Grästorp,80-89,326,312,120,"0,957055","0,368098"
14,Västra Götaland,1444,Grästorp,90 eller äldre,75,70,51,"0,933333","0,680000"
14,Västra Götaland,1445,Essunga,18-29,618,71,21,"0,114887","0,033981"
14,Västra Götaland,1445,Essunga,30-39,639,68,19,"0,106416","0,029734"
14,Västra Götaland,1445,Essunga,40-49,639,72,13,"0,112676","0,020344"
14,Västra Götaland,1445,Essunga,50-59,765,106,26,"0,138562","0,033987"
14,Västra Götaland,1445,Essunga,60-69,759,455,52,"0,599473","0,068511"
14,Västra Götaland,1445,Essunga,70-79,714,610,216,"0,854342","0,302521"
14,Västra Götaland,1445,Essunga,80-89,313,293,262,"0,936102","0,837061"
14,Västra Götaland,1445,Essunga,90 eller äldre,65,56,54,"0,861538","0,830769"
14,Västra Götaland,1446,Karlsborg,18-29,795,47,16,"0,059119","0,020126"
14,Västra Götaland,1446,Karlsborg,30-39,744,50,19,"0,067204","0,025538"
14,Västra Götaland,1446,Karlsborg,40-49,742,75,30,"0,101078","0,040431"
14,Västra Götaland,1446,Karlsborg,50-59,900,113,47,"0,125556","0,052222"
14,Västra Götaland,1446,Karlsborg,60-69,922,595,65,"0,645336","0,070499"
14,Västra Götaland,1446,Karlsborg,70-79,1097,1006,162,"0,917046","0,147675"
14,Västra Götaland,1446,Karlsborg,80-89,422,395,320,"0,936019","0,758294"
14,Västra Götaland,1446,Karlsborg,90 eller äldre,94,85,79,"0,904255","0,840426"
14,Västra Götaland,1447,Gullspång,18-29,535,41,5,"0,076636","0,009346"
14,Västra Götaland,1447,Gullspång,30-39,429,57,11,"0,132867","0,025641"
14,Västra Götaland,1447,Gullspång,40-49,502,68,14,"0,135458","0,027888"
14,Västra Götaland,1447,Gullspång,50-59,763,125,17,"0,163827","0,022280"
14,Västra Götaland,1447,Gullspång,60-69,865,459,43,"0,530636","0,049711"
14,Västra Götaland,1447,Gullspång,70-79,814,691,66,"0,848894","0,081081"
14,Västra Götaland,1447,Gullspång,80-89,329,293,199,"0,890578","0,604863"
14,Västra Götaland,1447,Gullspång,90 eller äldre,71,61,56,"0,859155","0,788732"
14,Västra Götaland,1452,Tranemo,18-29,1448,93,26,"0,064227","0,017956"
14,Västra Götaland,1452,Tranemo,30-39,1383,105,28,"0,075922","0,020246"
14,Västra Götaland,1452,Tranemo,40-49,1362,103,28,"0,075624","0,020558"
14,Västra Götaland,1452,Tranemo,50-59,1633,204,46,"0,124923","0,028169"
14,Västra Götaland,1452,Tranemo,60-69,1451,737,76,"0,507926","0,052378"
14,Västra Götaland,1452,Tranemo,70-79,1400,789,137,"0,563571","0,097857"
14,Västra Götaland,1452,Tranemo,80-89,626,525,371,"0,838658","0,592652"
14,Västra Götaland,1452,Tranemo,90 eller äldre,157,143,116,"0,910828","0,738854"
14,Västra Götaland,1460,Bengtsfors,18-29,1115,90,10,"0,080717","0,008969"
14,Västra Götaland,1460,Bengtsfors,30-39,957,91,12,"0,095089","0,012539"
14,Västra Götaland,1460,Bengtsfors,40-49,985,112,10,"0,113706","0,010152"
14,Västra Götaland,1460,Bengtsfors,50-59,1327,224,33,"0,168802","0,024868"
14,Västra Götaland,1460,Bengtsfors,60-69,1299,756,67,"0,581986","0,051578"
14,Västra Götaland,1460,Bengtsfors,70-79,1383,1194,213,"0,863341","0,154013"
14,Västra Götaland,1460,Bengtsfors,80-89,600,548,450,"0,913333","0,750000"
14,Västra Götaland,1460,Bengtsfors,90 eller äldre,190,175,166,"0,921053","0,873684"
14,Västra Götaland,1461,Mellerud,18-29,1174,120,18,"0,102215","0,015332"
14,Västra Götaland,1461,Mellerud,30-39,978,101,12,"0,103272","0,012270"
14,Västra Götaland,1461,Mellerud,40-49,934,116,7,"0,124197","0,007495"
14,Västra Götaland,1461,Mellerud,50-59,1224,209,25,"0,170752","0,020425"
14,Västra Götaland,1461,Mellerud,60-69,1290,692,64,"0,536434","0,049612"
14,Västra Götaland,1461,Mellerud,70-79,1202,1020,220,"0,848586","0,183028"
14,Västra Götaland,1461,Mellerud,80-89,569,507,351,"0,891037","0,616872"
14,Västra Götaland,1461,Mellerud,90 eller äldre,141,125,118,"0,886525","0,836879"
14,Västra Götaland,1462,Lilla Edet,18-29,1897,74,13,"0,039009","0,006853"
14,Västra Götaland,1462,Lilla Edet,30-39,1963,99,23,"0,050433","0,011717"
14,Västra Götaland,1462,Lilla Edet,40-49,1666,119,28,"0,071429","0,016807"
14,Västra Götaland,1462,Lilla Edet,50-59,1939,167,44,"0,086127","0,022692"
14,Västra Götaland,1462,Lilla Edet,60-69,1675,536,57,"0,320000","0,034030"
14,Västra Götaland,1462,Lilla Edet,70-79,1388,1109,104,"0,798991","0,074928"
14,Västra Götaland,1462,Lilla Edet,80-89,543,464,295,"0,854512","0,543278"
14,Västra Götaland,1462,Lilla Edet,90 eller äldre,111,99,90,"0,891892","0,810811"
14,Västra Götaland,1463,Mark,18-29,4422,288,58,"0,065129","0,013116"
14,Västra Götaland,1463,Mark,30-39,4018,304,86,"0,075660","0,021404"
14,Västra Götaland,1463,Mark,40-49,4196,357,102,"0,085081","0,024309"
14,Västra Götaland,1463,Mark,50-59,4665,467,146,"0,100107","0,031297"
14,Västra Götaland,1463,Mark,60-69,4231,1094,167,"0,258568","0,039471"
14,Västra Götaland,1463,Mark,70-79,3767,1934,305,"0,513406","0,080966"
14,Västra Götaland,1463,Mark,80-89,1741,1384,960,"0,794945","0,551407"
14,Västra Götaland,1463,Mark,90 eller äldre,405,358,320,"0,883951","0,790123"
14,Västra Götaland,1465,Svenljunga,18-29,1229,68,19,"0,055330","0,015460"
14,Västra Götaland,1465,Svenljunga,30-39,1227,76,22,"0,061940","0,017930"
14,Västra Götaland,1465,Svenljunga,40-49,1189,88,27,"0,074012","0,022708"
14,Västra Götaland,1465,Svenljunga,50-59,1437,222,54,"0,154489","0,037578"
14,Västra Götaland,1465,Svenljunga,60-69,1468,729,65,"0,496594","0,044278"
14,Västra Götaland,1465,Svenljunga,70-79,1357,1066,131,"0,785556","0,096536"
14,Västra Götaland,1465,Svenljunga,80-89,541,490,362,"0,905730","0,669131"
14,Västra Götaland,1465,Svenljunga,90 eller äldre,112,104,97,"0,928571","0,866071"
14,Västra Götaland,1466,Herrljunga,18-29,1260,48,11,"0,038095","0,008730"
14,Västra Götaland,1466,Herrljunga,30-39,1073,77,21,"0,071761","0,019571"
14,Västra Götaland,1466,Herrljunga,40-49,1047,101,21,"0,096466","0,020057"
14,Västra Götaland,1466,Herrljunga,50-59,1294,161,50,"0,124420","0,038640"
14,Västra Götaland,1466,Herrljunga,60-69,1226,591,48,"0,482055","0,039152"
14,Västra Götaland,1466,Herrljunga,70-79,1096,925,132,"0,843978","0,120438"
14,Västra Götaland,1466,Herrljunga,80-89,486,435,373,"0,895062","0,767490"
14,Västra Götaland,1466,Herrljunga,90 eller äldre,115,108,97,"0,939130","0,843478"
14,Västra Götaland,1470,Vara,18-29,2066,164,29,"0,079380","0,014037"
14,Västra Götaland,1470,Vara,30-39,1763,137,35,"0,077708","0,019853"
14,Västra Götaland,1470,Vara,40-49,1959,171,44,"0,087289","0,022460"
14,Västra Götaland,1470,Vara,50-59,2143,286,71,"0,133458","0,033131"
14,Västra Götaland,1470,Vara,60-69,2112,1194,123,"0,565341","0,058239"
14,Västra Götaland,1470,Vara,70-79,1808,1593,295,"0,881084","0,163164"
14,Västra Götaland,1470,Vara,80-89,824,758,608,"0,919903","0,737864"
14,Västra Götaland,1470,Vara,90 eller äldre,180,170,150,"0,944444","0,833333"
14,Västra Götaland,1471,Götene,18-29,1432,102,52,"0,071229","0,036313"
14,Västra Götaland,1471,Götene,30-39,1415,137,75,"0,096820","0,053004"
14,Västra Götaland,1471,Götene,40-49,1511,162,89,"0,107214","0,058901"
14,Västra Götaland,1471,Götene,50-59,1879,230,143,"0,122406","0,076104"
14,Västra Götaland,1471,Götene,60-69,1804,811,114,"0,449557","0,063193"
14,Västra Götaland,1471,Götene,70-79,1681,1461,182,"0,869126","0,108269"
14,Västra Götaland,1471,Götene,80-89,671,623,439,"0,928465","0,654247"
14,Västra Götaland,1471,Götene,90 eller äldre,141,128,119,"0,907801","0,843972"
14,Västra Götaland,1472,Tibro,18-29,1462,85,39,"0,058140","0,026676"
14,Västra Götaland,1472,Tibro,30-39,1331,97,38,"0,072878","0,028550"
14,Västra Götaland,1472,Tibro,40-49,1258,130,59,"0,103339","0,046900"
14,Västra Götaland,1472,Tibro,50-59,1472,202,92,"0,137228","0,062500"
14,Västra Götaland,1472,Tibro,60-69,1343,694,97,"0,516754","0,072226"
14,Västra Götaland,1472,Tibro,70-79,1314,1162,259,"0,884323","0,197108"
14,Västra Götaland,1472,Tibro,80-89,653,610,506,"0,934150","0,774885"
14,Västra Götaland,1472,Tibro,90 eller äldre,136,121,105,"0,889706","0,772059"
14,Västra Götaland,1473,Töreboda,18-29,1149,115,33,"0,100087","0,028721"
14,Västra Götaland,1473,Töreboda,30-39,1007,98,43,"0,097319","0,042701"
14,Västra Götaland,1473,Töreboda,40-49,1003,134,45,"0,133599","0,044865"
14,Västra Götaland,1473,Töreboda,50-59,1289,259,81,"0,200931","0,062839"
14,Västra Götaland,1473,Töreboda,60-69,1307,939,77,"0,718439","0,058914"
14,Västra Götaland,1473,Töreboda,70-79,1162,1038,259,"0,893287","0,222892"
14,Västra Götaland,1473,Töreboda,80-89,470,444,405,"0,944681","0,861702"
14,Västra Götaland,1473,Töreboda,90 eller äldre,117,110,100,"0,940171","0,854701"
14,Västra Götaland,1480,Göteborg,18-29,106660,2754,1138,"0,025820","0,010669"
14,Västra Götaland,1480,Göteborg,30-39,99116,3521,1561,"0,035524","0,015749"
14,Västra Götaland,1480,Göteborg,40-49,74334,3299,1457,"0,044381","0,019601"
14,Västra Götaland,1480,Göteborg,50-59,67813,4423,1985,"0,065223","0,029272"
14,Västra Götaland,1480,Göteborg,60-69,54287,16069,2706,"0,296001","0,049846"
14,Västra Götaland,1480,Göteborg,70-79,42760,33334,6567,"0,779560","0,153578"
14,Västra Götaland,1480,Göteborg,80-89,18087,15803,10567,"0,873721","0,584232"
14,Västra Götaland,1480,Göteborg,90 eller äldre,4565,3926,3271,"0,860022","0,716539"
14,Västra Götaland,1481,Mölndal,18-29,10619,485,210,"0,045673","0,019776"
14,Västra Götaland,1481,Mölndal,30-39,10382,566,260,"0,054517","0,025043"
14,Västra Götaland,1481,Mölndal,40-49,9918,671,323,"0,067655","0,032567"
14,Västra Götaland,1481,Mölndal,50-59,8899,846,431,"0,095067","0,048432"
14,Västra Götaland,1481,Mölndal,60-69,6382,1794,364,"0,281103","0,057035"
14,Västra Götaland,1481,Mölndal,70-79,5080,3812,625,"0,750394","0,123031"
14,Västra Götaland,1481,Mölndal,80-89,2416,2166,1286,"0,896523","0,532285"
14,Västra Götaland,1481,Mölndal,90 eller äldre,507,457,352,"0,901381","0,694280"
14,Västra Götaland,1482,Kungälv,18-29,6135,191,88,"0,031133","0,014344"
14,Västra Götaland,1482,Kungälv,30-39,6003,264,138,"0,043978","0,022989"
14,Västra Götaland,1482,Kungälv,40-49,5867,353,185,"0,060167","0,031532"
14,Västra Götaland,1482,Kungälv,50-59,6431,463,245,"0,071995","0,038097"
14,Västra Götaland,1482,Kungälv,60-69,4855,1346,229,"0,277240","0,047168"
14,Västra Götaland,1482,Kungälv,70-79,4559,3857,359,"0,846019","0,078745"
14,Västra Götaland,1482,Kungälv,80-89,2232,2067,1155,"0,926075","0,517473"
14,Västra Götaland,1482,Kungälv,90 eller äldre,456,413,363,"0,905702","0,796053"
14,Västra Götaland,1484,Lysekil,18-29,1546,98,19,"0,063389","0,012290"
14,Västra Götaland,1484,Lysekil,30-39,1409,112,36,"0,079489","0,025550"
14,Västra Götaland,1484,Lysekil,40-49,1486,161,56,"0,108345","0,037685"
14,Västra Götaland,1484,Lysekil,50-59,1945,245,64,"0,125964","0,032905"
14,Västra Götaland,1484,Lysekil,60-69,2202,975,83,"0,442779","0,037693"
14,Västra Götaland,1484,Lysekil,70-79,2107,1883,138,"0,893688","0,065496"
14,Västra Götaland,1484,Lysekil,80-89,926,863,382,"0,931965","0,412527"
14,Västra Götaland,1484,Lysekil,90 eller äldre,213,197,140,"0,924883","0,657277"
14,Västra Götaland,1485,Uddevalla,18-29,8100,738,505,"0,091111","0,062346"
14,Västra Götaland,1485,Uddevalla,30-39,6939,797,493,"0,114858","0,071048"
14,Västra Götaland,1485,Uddevalla,40-49,6702,895,561,"0,133542","0,083706"
14,Västra Götaland,1485,Uddevalla,50-59,7294,1213,730,"0,166301","0,100082"
14,Västra Götaland,1485,Uddevalla,60-69,6450,3018,585,"0,467907","0,090698"
14,Västra Götaland,1485,Uddevalla,70-79,5516,4276,642,"0,775199","0,116389"
14,Västra Götaland,1485,Uddevalla,80-89,2837,2610,1766,"0,919986","0,622489"
14,Västra Götaland,1485,Uddevalla,90 eller äldre,638,582,527,"0,912226","0,826019"
14,Västra Götaland,1486,Strömstad,18-29,1660,33,20,"0,019880","0,012048"
14,Västra Götaland,1486,Strömstad,30-39,1730,39,21,"0,022543","0,012139"
14,Västra Götaland,1486,Strömstad,40-49,1701,48,24,"0,028219","0,014109"
14,Västra Götaland,1486,Strömstad,50-59,1610,75,38,"0,046584","0,023602"
14,Västra Götaland,1486,Strömstad,60-69,1554,729,51,"0,469112","0,032819"
14,Västra Götaland,1486,Strömstad,70-79,1475,1225,91,"0,830508","0,061695"
14,Västra Götaland,1486,Strömstad,80-89,627,535,238,"0,853270","0,379585"
14,Västra Götaland,1486,Strömstad,90 eller äldre,156,136,76,"0,871795","0,487179"
